"Time (s)","Illuminance (lx)"
5.272872551E0,2.300000000E1
5.312839935E0,2.400000000E1
5.353857166E0,2.500000000E1
5.432849166E0,2.700000000E1
5.473357846E0,3.000000000E1
5.513409538E0,3.200000000E1
5.553395385E0,3.300000000E1
5.673278539E0,3.200000000E1
5.713260616E0,2.800000000E1
5.753272077E0,2.300000000E1
5.793282539E0,2.000000000E1
5.834118770E0,1.800000000E1
5.953258463E0,1.900000000E1
6.033362770E0,2.000000000E1
6.113247386E0,2.100000000E1
6.153265848E0,2.200000000E1
6.274402771E0,2.300000000E1
6.353265233E0,2.400000000E1
6.393401541E0,2.500000000E1
6.433220079E0,2.700000000E1
6.473452618E0,3.000000000E1
6.513386233E0,3.100000000E1
6.633386849E0,3.000000000E1
6.673409849E0,2.800000000E1
6.713255157E0,2.500000000E1
6.753436311E0,2.300000000E1
6.794265003E0,2.200000000E1
6.913269542E0,2.300000000E1
7.113265004E0,2.400000000E1
7.313272312E0,2.500000000E1
7.393285543E0,2.600000000E1
7.433351466E0,2.800000000E1
7.473228005E0,2.900000000E1
7.513900389E0,3.100000000E1
7.633258236E0,3.000000000E1
7.673228005E0,2.900000000E1
7.713230851E0,2.800000000E1
7.754246544E0,2.700000000E1
7.993904929E0,2.600000000E1
8.113241314E0,2.500000000E1
8.193297929E0,2.400000000E1
8.273467468E0,2.300000000E1
8.313241930E0,2.400000000E1
8.673366854E0,2.300000000E1
8.713896085E0,2.200000000E1
8.753292085E0,2.100000000E1
8.793241546E0,2.000000000E1
8.833393931E0,1.800000000E1
9.033240701E0,1.900000000E1
9.073372932E0,2.000000000E1
9.113294855E0,2.200000000E1
9.153247393E0,2.400000000E1
9.193925240E0,2.500000000E1
9.233298163E0,2.600000000E1
9.313239394E0,2.700000000E1
9.353457855E0,2.800000000E1
9.633437856E0,2.700000000E1
9.673954241E0,2.600000000E1
9.713248087E0,2.500000000E1
9.793228318E0,2.400000000E1
9.833262472E0,2.300000000E1
9.913904626E0,2.200000000E1
1.027328616E1,2.300000000E1
1.031323478E1,2.400000000E1
1.035323294E1,2.500000000E1
1.039402063E1,2.700000000E1
1.043334594E1,2.900000000E1
1.047324085E1,3.200000000E1
1.051326646E1,3.300000000E1
1.067329746E1,3.100000000E1
1.071325408E1,2.800000000E1
1.075324523E1,2.500000000E1
1.079322831E1,2.400000000E1
1.083342454E1,2.300000000E1
1.095344669E1,2.400000000E1
1.099327969E1,2.500000000E1
1.103340308E1,2.600000000E1
1.107329108E1,2.800000000E1
1.111394977E1,2.900000000E1
1.115336546E1,3.100000000E1
1.119336985E1,3.200000000E1
1.123341877E1,3.300000000E1
1.143341016E1,3.200000000E1
1.147325623E1,3.000000000E1
1.151326762E1,2.800000000E1
1.155339754E1,2.700000000E1
1.159393193E1,2.500000000E1
1.163327508E1,2.300000000E1
1.167336893E1,2.200000000E1
1.171325631E1,2.100000000E1
1.183432731E1,2.200000000E1
1.191331939E1,2.300000000E1
1.199339047E1,2.400000000E1
1.203328239E1,2.500000000E1
1.207412024E1,2.600000000E1
1.211330824E1,2.700000000E1
1.215323385E1,2.800000000E1
1.223347008E1,2.900000000E1
1.227327139E1,3.000000000E1
1.243333970E1,2.900000000E1
1.247327931E1,2.700000000E1
1.251324278E1,2.500000000E1
1.283341201E1,2.600000000E1
1.303424024E1,2.800000000E1
1.307325908E1,2.900000000E1
1.311326462E1,3.000000000E1
1.339324516E1,2.900000000E1
1.343323716E1,2.800000000E1
1.347338801E1,2.700000000E1
1.351413039E1,2.600000000E1
1.355324270E1,2.500000000E1
1.359322678E1,2.400000000E1
1.363329593E1,2.300000000E1
1.367324701E1,2.400000000E1
1.383341193E1,2.500000000E1
1.387325447E1,2.600000000E1
1.391328678E1,2.800000000E1
1.395325993E1,3.000000000E1
1.399412362E1,3.100000000E1
1.407326270E1,3.200000000E1
1.415324732E1,3.300000000E1
1.419328186E1,3.400000000E1
1.427327686E1,3.300000000E1
1.435321686E1,3.200000000E1
1.439341478E1,3.000000000E1
1.443323755E1,2.700000000E1
1.447430240E1,2.500000000E1
1.451327355E1,2.300000000E1
1.467346393E1,2.400000000E1
1.471428647E1,2.500000000E1
1.475343532E1,2.700000000E1
1.479337201E1,2.800000000E1
1.483363386E1,2.900000000E1
1.491329040E1,3.200000000E1
1.499331009E1,3.400000000E1
1.503331601E1,3.600000000E1
1.507338394E1,3.900000000E1
1.515344270E1,3.800000000E1
1.523346463E1,3.600000000E1
1.531324524E1,3.300000000E1
1.535324063E1,3.100000000E1
1.539325509E1,2.900000000E1
1.543407101E1,2.800000000E1
1.567364031E1,2.900000000E1
1.575303716E1,3.000000000E1
1.579304885E1,3.200000000E1
1.583291777E1,3.400000000E1
1.599281685E1,3.300000000E1
1.603282946E1,3.100000000E1
1.607307592E1,2.900000000E1
1.611282185E1,2.800000000E1
1.627281346E1,2.900000000E1
1.631281570E1,3.000000000E1
1.635295377E1,3.200000000E1
1.639388677E1,3.300000000E1
1.643280916E1,3.500000000E1
1.647282123E1,3.700000000E1
1.651286339E1,3.900000000E1
1.663369416E1,3.800000000E1
1.667286308E1,3.400000000E1
1.671302677E1,3.000000000E1
1.675290924E1,2.600000000E1
1.679300647E1,2.400000000E1
1.699288031E1,2.500000000E1
1.703302085E1,2.600000000E1
1.711351777E1,2.700000000E1
1.723296462E1,2.600000000E1
1.731302424E1,2.500000000E1
1.739286339E1,2.400000000E1
1.747283654E1,2.300000000E1
1.763285785E1,2.400000000E1
1.767288801E1,2.500000000E1
1.771285939E1,2.800000000E1
1.775288339E1,3.200000000E1
1.779306462E1,3.400000000E1
1.783352331E1,3.500000000E1
1.803284516E1,3.400000000E1
1.811303532E1,3.300000000E1
1.819284701E1,3.100000000E1
1.823283939E1,2.900000000E1
1.827284432E1,2.600000000E1
1.831368862E1,2.500000000E1
1.847285716E1,2.600000000E1
1.855370301E1,2.700000000E1
1.859301201E1,2.800000000E1
1.875285201E1,2.900000000E1
1.879382493E1,3.000000000E1
1.903368862E1,2.900000000E1
1.911302186E1,2.800000000E1
1.915281501E1,2.600000000E1
1.919298393E1,2.500000000E1
1.923286024E1,2.400000000E1
1.951351263E1,2.500000000E1
1.959283563E1,2.600000000E1
1.967291293E1,2.700000000E1
1.971308455E1,2.800000000E1
1.991286278E1,2.900000000E1
1.999382247E1,2.800000000E1
2.007295378E1,2.700000000E1
2.011286247E1,2.600000000E1
2.015286363E1,2.500000000E1
2.019297786E1,2.400000000E1
2.051288709E1,2.500000000E1
2.055288116E1,2.600000000E1
2.059282616E1,2.700000000E1
2.079282216E1,2.600000000E1
2.091285354E1,2.500000000E1
2.119381539E1,2.400000000E1
2.147281016E1,2.300000000E1
2.155281170E1,2.200000000E1
2.163279693E1,2.100000000E1
2.251296578E1,2.200000000E1
2.255284362E1,2.300000000E1
2.259281939E1,2.400000000E1
2.263370239E1,2.500000000E1
2.267284824E1,2.700000000E1
2.271279601E1,2.800000000E1
2.275285716E1,2.900000000E1
2.299279901E1,2.700000000E1
2.303282062E1,2.500000000E1
2.307304301E1,2.200000000E1
2.311381355E1,2.000000000E1
2.315280124E1,1.900000000E1
2.335348985E1,2.000000000E1
2.339281132E1,2.200000000E1
2.343293847E1,2.500000000E1
2.347304678E1,2.900000000E1
2.351285316E1,3.200000000E1
2.355287809E1,3.300000000E1
2.363285416E1,3.400000000E1
2.375288855E1,3.500000000E1
2.391282370E1,3.300000000E1
2.395289870E1,3.000000000E1
2.399285078E1,2.600000000E1
2.403283139E1,2.200000000E1
2.407369755E1,2.000000000E1
2.435287416E1,2.100000000E1
2.439284916E1,2.400000000E1
2.443282024E1,2.600000000E1
2.447283847E1,2.800000000E1
2.451293009E1,3.000000000E1
2.455368332E1,3.100000000E1
2.463283347E1,3.200000000E1
2.467302463E1,3.300000000E1
2.471285140E1,4.100000000E1
2.475292524E1,4.900000000E1
2.479349847E1,5.800000000E1
2.483285140E1,6.500000000E1
2.487282394E1,6.600000000E1
2.503348978E1,5.900000000E1
2.515281478E1,5.400000000E1
2.519283686E1,4.800000000E1
2.523294432E1,4.300000000E1
2.527350924E1,4.400000000E1
2.543279694E1,4.300000000E1
2.551348578E1,4.200000000E1
2.555286708E1,4.000000000E1
2.559282054E1,3.800000000E1
2.567284831E1,3.700000000E1
2.571284800E1,3.600000000E1
2.579285323E1,3.400000000E1
2.583295939E1,3.200000000E1
2.587282270E1,2.900000000E1
2.591284523E1,2.600000000E1
2.595283593E1,2.500000000E1
2.599370793E1,2.400000000E1
2.603296300E1,2.300000000E1
2.607293254E1,2.200000000E1
2.619285593E1,2.500000000E1
2.623349316E1,2.900000000E1
2.627296947E1,3.400000000E1
2.631296824E1,3.800000000E1
2.647350677E1,3.700000000E1
2.651284762E1,3.600000000E1
2.655284431E1,3.500000000E1
2.667300208E1,3.400000000E1
2.671347624E1,3.200000000E1
2.675284670E1,2.900000000E1
2.679283724E1,2.600000000E1
2.683293908E1,2.300000000E1
2.687286701E1,2.200000000E1
2.707286154E1,2.300000000E1
2.715287816E1,2.400000000E1
2.719351047E1,2.500000000E1
2.723288085E1,2.700000000E1
2.727290731E1,3.000000000E1
2.731283785E1,3.300000000E1
2.735299201E1,3.400000000E1
2.739295016E1,3.500000000E1
2.751299839E1,3.600000000E1
2.771297070E1,3.400000000E1
2.775283655E1,3.100000000E1
2.779301255E1,2.800000000E1
2.783297078E1,2.500000000E1
2.787285539E1,2.400000000E1
2.799297316E1,2.500000000E1
2.811287970E1,2.600000000E1
2.815348801E1,2.700000000E1
2.819303993E1,2.900000000E1
2.823281962E1,3.100000000E1
2.827284278E1,3.300000000E1
2.831282709E1,3.500000000E1
2.835283009E1,3.600000000E1
2.839372209E1,3.800000000E1
2.843295132E1,4.000000000E1
2.847294093E1,4.200000000E1
2.851299509E1,4.300000000E1
2.863370855E1,4.200000000E1
2.867282270E1,4.000000000E1
2.871279109E1,3.600000000E1
2.875284709E1,3.400000000E1
2.879284762E1,3.100000000E1
2.883283109E1,3.000000000E1
2.895301655E1,3.100000000E1
2.915284740E1,3.200000000E1
2.923283255E1,3.100000000E1
2.935379417E1,3.000000000E1
2.959360855E1,3.100000000E1
2.983381724E1,3.000000000E1
2.999282555E1,3.100000000E1
3.023285355E1,3.000000000E1
3.027298340E1,3.100000000E1
3.039298032E1,3.200000000E1
3.043284609E1,3.300000000E1
3.047284925E1,3.500000000E1
3.059284569E1,3.400000000E1
3.063283054E1,3.300000000E1
3.067297831E1,3.200000000E1
3.071282931E1,3.100000000E1
3.095290600E1,3.300000000E1
3.107301793E1,3.400000000E1
3.111302262E1,3.500000000E1
3.115297423E1,3.700000000E1
3.119284685E1,3.800000000E1
3.123301062E1,3.900000000E1
3.127348600E1,4.100000000E1
3.131289208E1,4.200000000E1
3.135284839E1,4.300000000E1
3.147283739E1,4.000000000E1
3.151347493E1,3.700000000E1
3.155286939E1,3.400000000E1
3.159243854E1,3.100000000E1
3.163282108E1,3.000000000E1
3.195283947E1,3.100000000E1
3.199347977E1,3.300000000E1
3.203289393E1,3.600000000E1
3.207296631E1,4.000000000E1
3.211285178E1,4.200000000E1
3.215284262E1,4.300000000E1
3.219283031E1,4.400000000E1
3.239285893E1,4.300000000E1
3.243293924E1,4.200000000E1
3.247352931E1,3.900000000E1
3.251284285E1,3.500000000E1
3.255282593E1,3.100000000E1
3.259295647E1,3.000000000E1
3.275299178E1,3.100000000E1
3.299282993E1,3.200000000E1
3.303283578E1,3.300000000E1
3.307284008E1,3.400000000E1
3.343360716E1,3.300000000E1
3.347283586E1,3.100000000E1
3.351282809E1,3.000000000E1
3.387283486E1,2.900000000E1
3.399283340E1,2.800000000E1
3.415350040E1,2.700000000E1
3.427294816E1,2.600000000E1
3.431296778E1,2.500000000E1
3.435284193E1,2.400000000E1
3.439351886E1,2.300000000E1
3.455299793E1,2.400000000E1
3.459281855E1,2.500000000E1
3.463364724E1,2.600000000E1
3.467285240E1,2.700000000E1
3.479284509E1,2.600000000E1
3.483303270E1,2.500000000E1
3.499300970E1,2.400000000E1
3.503284294E1,2.700000000E1
3.507294778E1,3.000000000E1
3.511354194E1,3.200000000E1
3.523282078E1,3.100000000E1
3.527302994E1,3.000000000E1
3.535371371E1,2.900000000E1
3.539287648E1,2.700000000E1
3.559348971E1,2.800000000E1
3.563284269E1,2.900000000E1
3.571303046E1,3.000000000E1
3.579296800E1,3.100000000E1
3.595284085E1,3.000000000E1
3.603295693E1,2.900000000E1
3.607396370E1,2.800000000E1
3.635303377E1,2.900000000E1
3.643280493E1,3.000000000E1
3.647280208E1,2.900000000E1
3.655370577E1,2.800000000E1
3.667283693E1,2.600000000E1
3.671283970E1,2.500000000E1
3.683298793E1,2.600000000E1
3.695284831E1,2.800000000E1
3.699293931E1,2.900000000E1
3.703393224E1,3.100000000E1
3.707309500E1,3.300000000E1
3.711298400E1,3.400000000E1
3.723285285E1,3.200000000E1
3.727371447E1,3.100000000E1
3.731285193E1,3.000000000E1
3.735304585E1,2.900000000E1
3.759284639E1,2.800000000E1
3.763284608E1,2.700000000E1
3.767284155E1,2.600000000E1
3.775370985E1,2.500000000E1
3.779308432E1,2.400000000E1
3.819291808E1,2.300000000E1
3.827283632E1,2.200000000E1
3.835283193E1,2.100000000E1
3.855285570E1,2.200000000E1
3.879284424E1,2.100000000E1
3.891297101E1,2.200000000E1
3.895395039E1,2.300000000E1
3.899285355E1,2.400000000E1
3.903301693E1,2.500000000E1
3.919348001E1,2.400000000E1
3.923285724E1,2.300000000E1
3.927280855E1,2.200000000E1
3.931286578E1,2.100000000E1
3.935282309E1,2.000000000E1
3.975293440E1,1.900000000E1
3.991369470E1,1.800000000E1
4.019283224E1,1.900000000E1
4.023282547E1,2.000000000E1
4.027281163E1,2.100000000E1
4.043296401E1,1.900000000E1
4.047295932E1,1.700000000E1
4.051287571E1,1.500000000E1
4.055298578E1,1.400000000E1
4.071281539E1,1.500000000E1
4.079283570E1,1.600000000E1
4.087369746E1,1.700000000E1
4.099283877E1,1.800000000E1
4.107283900E1,1.900000000E1
4.111390823E1,2.000000000E1
4.127286208E1,1.900000000E1
4.147296516E1,2.000000000E1
4.151289754E1,2.200000000E1
4.155300554E1,2.400000000E1
4.159383570E1,2.500000000E1
4.163285962E1,2.600000000E1
4.167289193E1,2.700000000E1
4.183385531E1,2.600000000E1
4.187284978E1,2.300000000E1
4.191286308E1,2.100000000E1
4.195286247E1,1.900000000E1
4.199284154E1,1.800000000E1
4.215284555E1,1.900000000E1
4.223299347E1,2.000000000E1
4.231369870E1,2.100000000E1
4.235293016E1,2.200000000E1
4.251307878E1,2.300000000E1
4.255385808E1,2.400000000E1
4.259285655E1,2.500000000E1
4.263291162E1,2.600000000E1
4.279373785E1,2.500000000E1
4.283302085E1,2.300000000E1
4.287283716E1,2.200000000E1
4.291286701E1,2.100000000E1
4.295286801E1,2.000000000E1
4.311286178E1,2.100000000E1
4.319298762E1,2.300000000E1
4.323287109E1,2.400000000E1
4.327369070E1,2.600000000E1
4.331286001E1,2.700000000E1
4.339290155E1,2.800000000E1
4.343300801E1,3.000000000E1
4.347284516E1,3.200000000E1
4.351388586E1,3.400000000E1
4.367296239E1,3.100000000E1
4.371297778E1,2.700000000E1
4.375369262E1,2.300000000E1
4.379296524E1,2.100000000E1
4.399380586E1,2.000000000E1
4.411286216E1,2.100000000E1
4.419305601E1,2.200000000E1
4.427302740E1,2.300000000E1
4.435284401E1,2.400000000E1
4.443288670E1,2.500000000E1
4.447384432E1,2.600000000E1
4.451297009E1,2.700000000E1
4.463283563E1,2.500000000E1
4.467285194E1,2.200000000E1
4.471368217E1,1.900000000E1
4.475283224E1,1.700000000E1
4.479282955E1,1.600000000E1
4.491286240E1,1.700000000E1
4.499285294E1,1.900000000E1
4.503296278E1,2.200000000E1
4.507283717E1,2.400000000E1
4.511288032E1,2.600000000E1
4.515300148E1,2.700000000E1
4.523285563E1,2.800000000E1
4.539286271E1,2.900000000E1
4.555298832E1,2.700000000E1
4.559286701E1,2.500000000E1
4.563286517E1,2.300000000E1
4.567410646E1,2.200000000E1
4.575322777E1,2.100000000E1
4.587326554E1,2.200000000E1
4.595341916E1,2.300000000E1
4.599324400E1,2.500000000E1
4.607326093E1,2.700000000E1
4.611330870E1,2.900000000E1
4.619339485E1,3.000000000E1
4.627324654E1,3.100000000E1
4.631327108E1,3.300000000E1
4.635325231E1,3.400000000E1
4.647323970E1,3.200000000E1
4.651339693E1,2.900000000E1
4.655327631E1,2.700000000E1
4.659324247E1,2.500000000E1
4.667348647E1,2.400000000E1
4.675330616E1,2.500000000E1
4.683328154E1,2.600000000E1
4.687424339E1,2.700000000E1
4.691327393E1,2.900000000E1
4.695325601E1,3.100000000E1
4.699329854E1,3.400000000E1
4.703326839E1,3.500000000E1
4.711429024E1,3.600000000E1
4.723325178E1,3.700000000E1
4.739344378E1,3.600000000E1
4.743343601E1,3.300000000E1
4.747338770E1,3.000000000E1
4.751328839E1,2.700000000E1
4.755327047E1,2.600000000E1
4.779327209E1,2.700000000E1
4.783402562E1,2.900000000E1
4.787341855E1,3.000000000E1
4.791343608E1,3.100000000E1
4.795338708E1,3.300000000E1
4.799340224E1,3.600000000E1
4.803323724E1,3.800000000E1
4.811330501E1,3.900000000E1
4.815323632E1,4.200000000E1
4.819327170E1,4.300000000E1
4.835329301E1,3.900000000E1
4.839328009E1,3.400000000E1
4.843324870E1,3.200000000E1
4.847324401E1,3.000000000E1
4.859326839E1,3.200000000E1
4.863324747E1,3.300000000E1
4.875324286E1,3.500000000E1
4.879392955E1,3.600000000E1
4.883326124E1,3.700000000E1
4.887321978E1,3.800000000E1
4.891322963E1,3.900000000E1
4.895324532E1,4.200000000E1
4.899338501E1,4.300000000E1
4.903408616E1,4.400000000E1
4.911336193E1,4.600000000E1
4.915325240E1,4.900000000E1
4.919346063E1,5.100000000E1
4.931325609E1,4.700000000E1
4.935339109E1,4.100000000E1
4.939342955E1,3.600000000E1
4.947325109E1,3.200000000E1
4.955325078E1,3.000000000E1
4.963321517E1,3.100000000E1
4.967323209E1,3.200000000E1
4.971320994E1,3.300000000E1
4.975405940E1,3.700000000E1
4.979329355E1,3.900000000E1
4.983322809E1,4.200000000E1
4.987320863E1,4.400000000E1
4.995323209E1,4.600000000E1
5.011325671E1,4.700000000E1
5.019342463E1,4.600000000E1
5.023413240E1,4.500000000E1
5.027337394E1,4.300000000E1
5.031322032E1,4.200000000E1
5.039969732E1,4.000000000E1
5.043886901E1,3.800000000E1
5.047886309E1,3.500000000E1
5.059884248E1,3.700000000E1
5.063892801E1,3.800000000E1
5.071929731E1,3.700000000E1
5.075850631E1,3.800000000E1
5.079846470E1,4.100000000E1
5.095853577E1,4.000000000E1
5.099865208E1,3.800000000E1
5.103954470E1,3.600000000E1
5.107845239E1,3.400000000E1
5.111843524E1,3.100000000E1
5.115846316E1,2.900000000E1
5.131843370E1,3.100000000E1
5.135932877E1,3.500000000E1
5.139840747E1,3.700000000E1
5.151912531E1,3.600000000E1
5.155843670E1,3.500000000E1
5.159844285E1,3.400000000E1
5.163849116E1,3.300000000E1
5.175845239E1,3.400000000E1
5.179858262E1,3.500000000E1
5.183934447E1,3.600000000E1
5.187844293E1,3.700000000E1
5.191847370E1,3.800000000E1
5.203850193E1,3.500000000E1
5.207845739E1,3.100000000E1
5.211843178E1,2.600000000E1
5.215931185E1,2.300000000E1
5.227841485E1,2.200000000E1
5.231929278E1,2.300000000E1
5.239857893E1,2.400000000E1
5.243847124E1,2.500000000E1
5.251842347E1,2.600000000E1
5.267857555E1,2.700000000E1
5.275846232E1,2.800000000E1
5.283844293E1,2.900000000E1
5.287855701E1,3.100000000E1
5.291843824E1,3.400000000E1
5.303849462E1,3.200000000E1
5.307845486E1,3.000000000E1
5.311930109E1,2.600000000E1
5.315844693E1,2.300000000E1
5.331857363E1,2.600000000E1
5.335845832E1,3.100000000E1
5.339844101E1,3.300000000E1
5.355845955E1,3.100000000E1
5.359922724E1,2.600000000E1
5.363871555E1,2.300000000E1
5.379843678E1,2.400000000E1
5.383849493E1,2.500000000E1
5.395841432E1,2.400000000E1
5.403847986E1,2.300000000E1
5.423913801E1,2.400000000E1
5.427843401E1,2.500000000E1
5.451843455E1,2.600000000E1
5.455910255E1,2.700000000E1
5.459844047E1,2.800000000E1
5.467845424E1,3.100000000E1
5.471932478E1,3.500000000E1
5.475844755E1,3.800000000E1
5.487929771E1,3.500000000E1
5.491844786E1,3.100000000E1
5.495842786E1,2.800000000E1
5.499855340E1,2.600000000E1
5.511843432E1,2.900000000E1
5.515842971E1,3.400000000E1
5.523841578E1,3.900000000E1
5.527839701E1,4.500000000E1
5.531844809E1,4.800000000E1
5.543846378E1,4.700000000E1
5.547844448E1,4.400000000E1
5.551913955E1,4.000000000E1
5.555857025E1,3.900000000E1
5.583951516E1,3.600000000E1
5.587855293E1,3.400000000E1
5.591853970E1,3.200000000E1
5.599935147E1,3.100000000E1
5.603848254E1,3.000000000E1
5.607846654E1,3.100000000E1
5.619858339E1,3.200000000E1
5.631935577E1,3.300000000E1
5.635846554E1,3.500000000E1
5.639846093E1,3.800000000E1
5.643850185E1,3.900000000E1
5.647929208E1,4.000000000E1
5.655851908E1,4.200000000E1
5.671848408E1,4.100000000E1
5.675844401E1,3.900000000E1
5.679932001E1,3.500000000E1
5.683865293E1,3.200000000E1
5.687844185E1,3.100000000E1
5.707843170E1,3.200000000E1
5.711911262E1,3.300000000E1
5.715842154E1,3.400000000E1
5.719847147E1,3.500000000E1
5.723846870E1,3.700000000E1
5.735849424E1,3.800000000E1
5.739864008E1,3.900000000E1
5.751844247E1,4.000000000E1
5.755844493E1,4.100000000E1
5.771845147E1,3.800000000E1
5.775930985E1,3.500000000E1
5.779843909E1,3.300000000E1
5.783847939E1,3.200000000E1
5.795848286E1,3.100000000E1
5.803858470E1,3.200000000E1
5.807922562E1,3.300000000E1
5.811845486E1,3.400000000E1
5.815845447E1,3.500000000E1
5.819846409E1,3.700000000E1
5.823933109E1,3.900000000E1
5.827843886E1,4.200000000E1
5.831845263E1,4.400000000E1
5.843844555E1,4.500000000E1
5.847840039E1,4.600000000E1
5.851844986E1,4.700000000E1
5.863849578E1,4.400000000E1
5.867855855E1,4.000000000E1
5.871929424E1,3.600000000E1
5.875841601E1,3.300000000E1
5.887908093E1,3.500000000E1
5.891847940E1,3.700000000E1
5.903936524E1,3.900000000E1
5.907868063E1,4.000000000E1
5.911844747E1,4.200000000E1
5.915870093E1,4.400000000E1
5.923850247E1,4.600000000E1
5.931845363E1,4.700000000E1
5.935932894E1,4.800000000E1
5.947842501E1,4.900000000E1
5.951916809E1,4.800000000E1
5.959842009E1,4.600000000E1
5.963871424E1,4.300000000E1
5.967927109E1,4.000000000E1
5.971841855E1,3.700000000E1
5.987844678E1,3.800000000E1
5.991842740E1,3.900000000E1
6.003848463E1,4.100000000E1
6.007858955E1,4.300000000E1
6.011848063E1,4.400000000E1
6.019844655E1,4.500000000E1
6.027842801E1,4.600000000E1
6.039844371E1,4.700000000E1
6.055843417E1,4.400000000E1
6.059841909E1,4.100000000E1
6.063959394E1,3.800000000E1
6.067842748E1,3.700000000E1
6.079952839E1,3.800000000E1
6.087884554E1,3.900000000E1
6.095974993E1,4.000000000E1
6.103895447E1,4.100000000E1
6.107916193E1,4.300000000E1
6.111956716E1,4.400000000E1
6.127973762E1,4.200000000E1
6.131888862E1,4.000000000E1
6.135884839E1,3.700000000E1
6.139886716E1,3.500000000E1
6.143958316E1,3.400000000E1
6.147885785E1,3.200000000E1
6.159972808E1,3.300000000E1
6.163891785E1,3.600000000E1
6.167884124E1,3.900000000E1
6.171884808E1,4.300000000E1
6.175973116E1,4.400000000E1
6.187886347E1,4.100000000E1
6.191956624E1,3.800000000E1
6.195884931E1,3.500000000E1
6.199888378E1,3.300000000E1
6.203892808E1,3.200000000E1
6.243887485E1,3.300000000E1
6.247883270E1,3.500000000E1
6.255971724E1,3.800000000E1
6.259884501E1,4.300000000E1
6.263889670E1,5.200000000E1
6.267883078E1,5.800000000E1
6.271994532E1,6.000000000E1
6.283889847E1,5.600000000E1
6.287975170E1,4.700000000E1
6.291906955E1,3.900000000E1
6.295882462E1,3.300000000E1
6.299885424E1,3.100000000E1
6.303977232E1,3.000000000E1
6.307889086E1,2.900000000E1
6.315893662E1,3.000000000E1
6.323901209E1,3.200000000E1
6.335954440E1,3.300000000E1
6.343888716E1,3.200000000E1
6.347884093E1,3.000000000E1
6.359887140E1,2.900000000E1
6.363892770E1,2.700000000E1
6.367963332E1,2.800000000E1
6.379905878E1,3.000000000E1
6.383954924E1,3.300000000E1
6.387883640E1,3.600000000E1
6.431955355E1,3.500000000E1
6.435885978E1,3.300000000E1
6.439880370E1,3.100000000E1
6.443885424E1,2.800000000E1
6.447972247E1,2.700000000E1
6.467884894E1,2.800000000E1
6.471886832E1,2.900000000E1
6.475888586E1,3.300000000E1
6.479954771E1,3.700000000E1
6.483889940E1,4.000000000E1
6.487885424E1,4.200000000E1
6.495968686E1,4.300000000E1
6.499890225E1,4.400000000E1
6.511980163E1,4.600000000E1
6.515893917E1,4.800000000E1
6.527968248E1,4.600000000E1
6.531899978E1,4.100000000E1
6.535885302E1,3.300000000E1
6.539898625E1,2.600000000E1
6.543972225E1,2.300000000E1
6.547884863E1,2.100000000E1
6.563892463E1,2.300000000E1
6.567884740E1,2.800000000E1
6.571883763E1,3.400000000E1
6.575955363E1,3.900000000E1
6.579844216E1,4.200000000E1
6.595840993E1,4.100000000E1
6.611843508E1,4.000000000E1
6.615842624E1,3.900000000E1
6.619845200E1,3.700000000E1
6.623912347E1,3.400000000E1
6.627856862E1,3.100000000E1
6.631841177E1,2.700000000E1
